Date,Open,High,Low,Close,Adj Close,Volume
2006-10-25,12480.000000,12620.000000,12420.000000,12500.000000,9244.018555,17740950
2006-10-26,12540.000000,12680.000000,12500.000000,12580.000000,9303.179688,16658100
2006-10-27,12580.000000,12580.000000,12320.000000,12400.000000,9170.064453,22082550
2006-10-30,12340.000000,12380.000000,12140.000000,12180.000000,9007.371094,20122000
2006-10-31,12140.000000,12320.000000,12060.000000,12220.000000,9036.952148,24140400
2006-11-01,12360.000000,12400.000000,12260.000000,12300.000000,9096.112305,13952400
2006-11-02,12280.000000,12380.000000,12220.000000,12280.000000,9081.325195,13024450
2006-11-03,12340.000000,12400.000000,12180.000000,12220.000000,9036.952148,14012550
2006-11-06,12180.000000,12200.000000,11980.000000,12100.000000,8948.211914,17439800
2006-11-07,12300.000000,12300.000000,12100.000000,12180.000000,9007.371094,17791800
2006-11-08,12300.000000,12420.000000,12300.000000,12300.000000,9096.112305,13618400
2006-11-09,12400.000000,12620.000000,12360.000000,12620.000000,9332.759766,28261650
2006-11-10,12560.000000,12640.000000,12520.000000,12580.000000,9303.179688,13480750
2006-11-13,12720.000000,12800.000000,12660.000000,12800.000000,9465.875000,16464950
2006-11-14,12960.000000,13000.000000,12880.000000,12940.000000,9569.407227,18685300
2006-11-15,13100.000000,13240.000000,13060.000000,13240.000000,9791.260742,29861150
2006-11-16,13520.000000,13520.000000,13140.000000,13140.000000,9717.310547,19037300
2006-11-17,13160.000000,13160.000000,13060.000000,13140.000000,9717.310547,9296700
2006-11-20,13120.000000,13120.000000,12940.000000,13040.000000,9643.358398,14429300
2006-11-21,13060.000000,13120.000000,12960.000000,13000.000000,9613.775391,10533050
2006-11-22,12940.000000,13200.000000,12940.000000,13200.000000,9761.684570,12154500
2006-11-23,13260.000000,13300.000000,13020.000000,13080.000000,9672.940430,12492450
2006-11-24,13080.000000,13120.000000,12920.000000,13040.000000,9643.358398,9120950
2006-11-27,12940.000000,13000.000000,12780.000000,12840.000000,9495.455078,16110750
2006-11-28,12620.000000,12740.000000,12600.000000,12660.000000,9362.342773,15936500
2006-11-29,12560.000000,12740.000000,12560.000000,12620.000000,9332.759766,16956850
2006-11-30,12720.000000,12880.000000,12700.000000,12800.000000,9465.875000,15937700
2006-12-01,12800.000000,12900.000000,12780.000000,12800.000000,9465.875000,8220950
2006-12-04,12860.000000,12920.000000,12740.000000,12820.000000,9480.665039,9770000
2006-12-05,12960.000000,13020.000000,12760.000000,12760.000000,9436.295898,17541350
2006-12-06,12760.000000,12800.000000,12580.000000,12700.000000,9391.921875,13141050
2006-12-07,12580.000000,12700.000000,12500.000000,12520.000000,9258.806641,14568100
2006-12-08,12340.000000,12360.000000,12160.000000,12240.000000,9051.741211,25506450
2006-12-11,12200.000000,12240.000000,12040.000000,12080.000000,8933.418945,22559950
2006-12-12,12120.000000,12200.000000,11980.000000,12000.000000,8874.261719,16336200
2006-12-13,12000.000000,12180.000000,12000.000000,12100.000000,8948.211914,17044900
2006-12-14,12060.000000,12280.000000,12000.000000,12260.000000,9066.533203,43086900
2006-12-15,12280.000000,12300.000000,12140.000000,12180.000000,9007.371094,22955950
2006-12-18,12200.000000,12300.000000,12160.000000,12200.000000,9022.162109,20216550
2006-12-19,12200.000000,12280.000000,12160.000000,12180.000000,9007.371094,14096450
2006-12-20,12180.000000,12400.000000,12180.000000,12340.000000,9125.695313,20860850
2006-12-21,12380.000000,12400.000000,12260.000000,12340.000000,9125.695313,16119000
2006-12-22,12240.000000,12280.000000,12160.000000,12220.000000,9036.952148,17192100
2006-12-26,12180.000000,12220.000000,12040.000000,12140.000000,8977.791016,15325400
2006-12-27,12220.000000,12280.000000,12080.000000,12280.000000,9156.749023,9427500
2006-12-28,12320.000000,12380.000000,12200.000000,12260.000000,9141.835938,10913300
2007-01-02,12400.000000,12540.000000,12320.000000,12520.000000,9335.708984,17607300
2007-01-03,12540.000000,12560.000000,12220.000000,12280.000000,9156.749023,19676500
2007-01-04,12220.000000,12240.000000,12060.000000,12120.000000,9037.444336,18258900
2007-01-05,12160.000000,12180.000000,11900.000000,11900.000000,8873.396484,28400400
2007-01-08,11840.000000,11880.000000,11580.000000,11680.000000,8709.351563,33081550
2007-01-09,11740.000000,11880.000000,11640.000000,11720.000000,8739.177734,20109850
2007-01-10,11640.000000,11680.000000,11500.000000,11560.000000,8619.873047,25756300
2007-01-11,11580.000000,11760.000000,11560.000000,11660.000000,8694.439453,29839350
2007-01-12,11800.000000,12120.000000,11700.000000,12120.000000,9037.444336,40346050
2007-01-15,12240.000000,12300.000000,12140.000000,12240.000000,9126.922852,33675300
2007-01-16,12300.000000,12300.000000,12220.000000,12260.000000,9141.835938,15522550
2007-01-17,12200.000000,12200.000000,11940.000000,12040.000000,8977.791016,23396700
2007-01-18,11980.000000,11980.000000,11780.000000,11880.000000,8858.483398,21762950
2007-01-19,11760.000000,11760.000000,11580.000000,11700.000000,8724.262695,32068050
2007-01-22,11700.000000,11860.000000,11660.000000,11820.000000,8813.740234,21204000
2007-01-23,11820.000000,12000.000000,11760.000000,11880.000000,8858.483398,21732900
2007-01-24,12000.000000,12080.000000,11980.000000,12040.000000,8977.791016,14238300
2007-01-25,12120.000000,12160.000000,12040.000000,12060.000000,8992.708008,11798550
2007-01-26,12000.000000,12000.000000,11740.000000,11760.000000,8769.004883,37403750
2007-01-29,11800.000000,11820.000000,11540.000000,11560.000000,8619.873047,28106550
2007-01-30,11640.000000,11720.000000,11500.000000,11700.000000,8724.262695,18857050
2007-01-31,11700.000000,11700.000000,11500.000000,11600.000000,8649.699219,18468100
2007-02-01,11520.000000,11680.000000,11520.000000,11580.000000,8634.784180,20379600
2007-02-02,11660.000000,11820.000000,11600.000000,11760.000000,8769.004883,25061700
2007-02-05,11780.000000,11800.000000,11660.000000,11720.000000,8739.177734,24227700
2007-02-06,11700.000000,11760.000000,11660.000000,11740.000000,8754.090820,14804600
2007-02-07,11760.000000,11780.000000,11600.000000,11720.000000,8739.177734,19521900
2007-02-08,11760.000000,11800.000000,11600.000000,11660.000000,8694.439453,25787500
2007-02-09,11580.000000,11720.000000,11580.000000,11660.000000,8694.439453,15724250
2007-02-12,11600.000000,11600.000000,11380.000000,11440.000000,8530.392578,43866750
2007-02-13,11380.000000,11420.000000,11200.000000,11240.000000,8381.257813,38350000
2007-02-14,11340.000000,11460.000000,11340.000000,11340.000000,8455.824219,31505450
2007-02-15,11620.000000,11640.000000,11380.000000,11500.000000,8575.130859,31469800
2007-02-16,11560.000000,11840.000000,11480.000000,11840.000000,8828.657227,41500100
2007-02-20,11900.000000,12040.000000,11760.000000,12000.000000,8947.965820,23313850
2007-02-21,12040.000000,12240.000000,12000.000000,12120.000000,9037.444336,27616450
2007-02-22,12120.000000,12240.000000,12040.000000,12040.000000,8977.791016,18015000
2007-02-23,12060.000000,12080.000000,11800.000000,11840.000000,8828.657227,25999600
2007-02-26,11740.000000,11780.000000,11580.000000,11660.000000,8694.439453,29442950
2007-02-27,11720.000000,11720.000000,11500.000000,11620.000000,8664.608398,22474550
2007-02-28,11160.000000,11400.000000,11160.000000,11400.000000,8500.564453,45093800
2007-03-01,11340.000000,11340.000000,11340.000000,11340.000000,8455.824219,0
2007-03-05,11240.000000,11440.000000,11220.000000,11300.000000,8426.000000,27584250
2007-03-06,11300.000000,11580.000000,11300.000000,11420.000000,8515.478516,27781400
2007-03-07,11500.000000,11520.000000,11300.000000,11400.000000,8500.564453,26039150
2007-03-08,11400.000000,11640.000000,11340.000000,11540.000000,8604.958008,29056100
2007-03-09,11660.000000,11780.000000,11600.000000,11740.000000,8754.090820,30233000
2007-03-12,11800.000000,12040.000000,11800.000000,12040.000000,8977.791016,31691500
2007-03-13,12080.000000,12080.000000,11860.000000,12000.000000,8947.965820,16828000
2007-03-14,11720.000000,11760.000000,11600.000000,11680.000000,8709.351563,24902100
2007-03-15,11700.000000,11840.000000,11680.000000,11720.000000,8739.177734,21261300
2007-03-16,11720.000000,11860.000000,11620.000000,11780.000000,8783.916992,13671150
2007-03-19,11740.000000,11800.000000,11640.000000,11740.000000,8754.090820,11891200
2007-03-20,11700.000000,11740.000000,11500.000000,11580.000000,8634.784180,21245000
2007-03-21,11620.000000,11700.000000,11500.000000,11580.000000,8634.784180,12559600
2007-03-22,11700.000000,11780.000000,11640.000000,11640.000000,8679.524414,22119900
2007-03-23,11680.000000,11720.000000,11520.000000,11600.000000,8649.699219,17271600
2007-03-26,11640.000000,11700.000000,11560.000000,11680.000000,8709.351563,15899800
2007-03-27,11640.000000,11660.000000,11540.000000,11600.000000,8649.699219,18780200
2007-03-28,11600.000000,11600.000000,11400.000000,11440.000000,8530.392578,22607300
2007-03-29,11300.000000,11480.000000,11280.000000,11380.000000,8485.654297,30754300
2007-03-30,11380.000000,11380.000000,11240.000000,11260.000000,8396.175781,22767000
2007-04-02,11280.000000,11420.000000,11280.000000,11320.000000,8440.914063,20035050
2007-04-03,11340.000000,11560.000000,11320.000000,11480.000000,8560.216797,19676650
2007-04-04,11660.000000,11940.000000,11620.000000,11900.000000,8873.396484,44768400
2007-04-05,12020.000000,12060.000000,11820.000000,11860.000000,8843.569336,15772300
2007-04-06,11920.000000,11960.000000,11680.000000,11740.000000,8754.090820,15445750
2007-04-09,11800.000000,11800.000000,11660.000000,11680.000000,8709.351563,12778300
2007-04-10,11680.000000,11780.000000,11520.000000,11560.000000,8619.873047,22281600
2007-04-11,11680.000000,12020.000000,11660.000000,11980.000000,8933.052734,42482950
2007-04-12,11940.000000,12080.000000,11880.000000,12080.000000,9007.619141,34352850
2007-04-13,12080.000000,12200.000000,11900.000000,12040.000000,8977.791016,35876550
2007-04-16,11980.000000,12060.000000,11860.000000,11860.000000,8843.569336,20227200
2007-04-17,11920.000000,11980.000000,11760.000000,11860.000000,8843.569336,22060000
2007-04-18,11800.000000,11820.000000,11620.000000,11660.000000,8694.439453,25200000
2007-04-19,11620.000000,11640.000000,11360.000000,11440.000000,8530.392578,32114150
2007-04-20,11480.000000,11560.000000,11420.000000,11460.000000,8545.308594,16748300
2007-04-23,11560.000000,11680.000000,11400.000000,11400.000000,8500.564453,18575450
2007-04-24,11480.000000,11540.000000,11360.000000,11420.000000,8515.478516,25104600
2007-04-25,11520.000000,11560.000000,11240.000000,11280.000000,8411.083984,29520750
2007-04-26,11400.000000,11620.000000,11400.000000,11600.000000,8649.699219,27133550
2007-04-27,11620.000000,11740.000000,11460.000000,11600.000000,8649.699219,30426400
2007-04-30,11600.000000,11660.000000,11380.000000,11480.000000,8560.216797,18851000
2007-05-02,11400.000000,11600.000000,11400.000000,11500.000000,8575.130859,16500000
2007-05-03,11560.000000,11620.000000,11460.000000,11480.000000,8560.216797,14666550
2007-05-04,11480.000000,11560.000000,11480.000000,11520.000000,8590.043945,12117750
2007-05-07,11600.000000,11740.000000,11560.000000,11740.000000,8754.090820,29269050
2007-05-08,11760.000000,11860.000000,11580.000000,11640.000000,8679.524414,30470000
2007-05-09,11600.000000,11720.000000,11480.000000,11600.000000,8649.699219,19446550
2007-05-10,11700.000000,11720.000000,11500.000000,11500.000000,8575.130859,21284800
2007-05-11,11500.000000,11540.000000,11380.000000,11460.000000,8545.308594,18063550
2007-05-14,11500.000000,11560.000000,11400.000000,11480.000000,8560.216797,15178550
2007-05-15,11480.000000,11500.000000,11380.000000,11460.000000,8545.308594,16629900
2007-05-16,11380.000000,11480.000000,11380.000000,11400.000000,8500.564453,13728550
2007-05-17,11380.000000,11460.000000,11240.000000,11320.000000,8440.914063,32991650
2007-05-18,11200.000000,11220.000000,10960.000000,11080.000000,8261.955078,44367750
2007-05-21,10940.000000,11160.000000,10920.000000,11040.000000,8232.125977,27085250
2007-05-22,11120.000000,11340.000000,11120.000000,11300.000000,8426.000000,40901450
2007-05-23,11320.000000,11360.000000,11180.000000,11240.000000,8381.257813,18800050
2007-05-25,11000.000000,11140.000000,11000.000000,11040.000000,8232.125977,30527900
2007-05-28,11000.000000,11020.000000,10920.000000,10960.000000,8172.472168,19714700
2007-05-29,10920.000000,10940.000000,10700.000000,10740.000000,8008.429199,34405050
2007-05-30,10740.000000,10740.000000,10500.000000,10640.000000,7933.861816,39442700
2007-05-31,10720.000000,10840.000000,10640.000000,10700.000000,7978.603516,32327800
2007-06-01,10920.000000,11180.000000,10860.000000,11120.000000,8291.779297,48280700
2007-06-04,11320.000000,11560.000000,11260.000000,11440.000000,8530.392578,54176150
2007-06-05,11500.000000,11640.000000,11380.000000,11420.000000,8515.478516,30539250
2007-06-07,11180.000000,11400.000000,11180.000000,11380.000000,8485.654297,24129700
2007-06-08,11240.000000,11520.000000,11220.000000,11440.000000,8530.392578,33649350
2007-06-11,11560.000000,11700.000000,11440.000000,11560.000000,8619.873047,33486900
2007-06-12,11440.000000,11660.000000,11440.000000,11560.000000,8619.873047,17372350
2007-06-13,11500.000000,11540.000000,11340.000000,11460.000000,8545.308594,17896500
2007-06-14,11600.000000,11620.000000,11460.000000,11620.000000,8664.608398,31985700
2007-06-15,11560.000000,11580.000000,11420.000000,11480.000000,8560.216797,24082300
2007-06-18,11600.000000,11800.000000,11520.000000,11780.000000,8783.916992,34236550
2007-06-19,11880.000000,11880.000000,11660.000000,11700.000000,8724.262695,19075450
2007-06-20,11740.000000,11760.000000,11480.000000,11540.000000,8604.958008,28625550
2007-06-21,11720.000000,11840.000000,11720.000000,11780.000000,8783.916992,46066600
2007-06-22,11920.000000,12020.000000,11760.000000,11820.000000,8813.740234,41545600
2007-06-25,11760.000000,11940.000000,11700.000000,11760.000000,8769.004883,19727450
2007-06-26,11820.000000,11860.000000,11660.000000,11760.000000,8769.004883,19325000
2007-06-27,11680.000000,11720.000000,11580.000000,11620.000000,8664.608398,17356150
2007-06-28,11620.000000,11700.000000,11500.000000,11560.000000,8627.296875,20486950
2007-06-29,11560.000000,11580.000000,11320.000000,11320.000000,8448.181641,27230000
2007-07-02,11560.000000,11580.000000,11320.000000,11320.000000,8448.181641,28822950
2007-07-03,11440.000000,11500.000000,11360.000000,11420.000000,8522.812500,25979550
2007-07-04,11460.000000,11680.000000,11440.000000,11560.000000,8627.296875,21507800
2007-07-05,11740.000000,11860.000000,11640.000000,11820.000000,8821.333984,33418800
2007-07-06,12060.000000,12640.000000,11980.000000,12540.000000,9358.674805,82871050
2007-07-09,12760.000000,12980.000000,12660.000000,12860.000000,9597.495117,63496300
2007-07-10,12780.000000,12940.000000,12580.000000,12580.000000,9388.528320,33803150
2007-07-11,12420.000000,12760.000000,12400.000000,12700.000000,9478.084961,26573900
2007-07-12,12700.000000,13040.000000,12680.000000,12920.000000,9642.272461,28582500
2007-07-13,13300.000000,13740.000000,13180.000000,13740.000000,10254.243164,68696450
2007-07-16,13700.000000,13720.000000,12960.000000,13000.000000,9701.976563,48383750
2007-07-18,13160.000000,13240.000000,12800.000000,12800.000000,9552.714844,37695850
2007-07-19,12700.000000,12980.000000,12620.000000,12720.000000,9493.009766,29848650
2007-07-20,12820.000000,13220.000000,12720.000000,13220.000000,9866.167969,28872250
2007-07-23,13060.000000,13200.000000,12980.000000,13160.000000,9821.385742,20428050
2007-07-24,13180.000000,13260.000000,12920.000000,13080.000000,9761.680664,17940900
2007-07-25,12800.000000,13060.000000,12800.000000,12960.000000,9672.125000,19926200
2007-07-26,12980.000000,13040.000000,12520.000000,12520.000000,9343.750000,31223850
2007-07-27,12340.000000,12360.000000,11920.000000,11920.000000,8895.964844,57318200
2007-07-30,11920.000000,12200.000000,11860.000000,12200.000000,9104.930664,30529200
2007-07-31,12300.000000,12320.000000,12180.000000,12280.000000,9164.639648,23017750
2007-08-01,12000.000000,12100.000000,11520.000000,11620.000000,8672.075195,53035500
2007-08-02,11780.000000,11920.000000,11520.000000,11800.000000,8806.410156,29307050
2007-08-03,12000.000000,12140.000000,11780.000000,11800.000000,8806.410156,30259700
2007-08-06,11460.000000,11720.000000,11440.000000,11680.000000,8716.853516,26664700
2007-08-07,11900.000000,11920.000000,11640.000000,11680.000000,8716.853516,15727400
2007-08-08,11800.000000,12040.000000,11740.000000,12040.000000,8985.525391,20627250
2007-08-09,12400.000000,12500.000000,12320.000000,12420.000000,9269.120117,42449700
2007-08-10,12120.000000,12160.000000,11960.000000,12060.000000,9000.451172,30724000
2007-08-13,12120.000000,12340.000000,12020.000000,12260.000000,9149.710938,17635500
2007-08-14,12240.000000,12420.000000,12140.000000,12240.000000,9134.784180,16922600
2007-08-16,11680.000000,11800.000000,11580.000000,11600.000000,8657.148438,50978800
2007-08-17,11740.000000,11800.000000,11360.000000,11440.000000,8537.737305,37513450
2007-08-20,11800.000000,11840.000000,11700.000000,11800.000000,8806.410156,24012750
2007-08-21,11800.000000,11980.000000,11720.000000,11840.000000,8836.261719,18044500
2007-08-22,11920.000000,12040.000000,11840.000000,11880.000000,8866.114258,20210450
2007-08-23,12200.000000,12260.000000,11940.000000,11980.000000,8940.744141,19973500
2007-08-24,11900.000000,11940.000000,11660.000000,11720.000000,8746.704102,18926300
2007-08-27,11820.000000,12000.000000,11500.000000,11540.000000,8612.372070,21689350
2007-08-28,11480.000000,11540.000000,11360.000000,11520.000000,8597.441406,26209000
2007-08-29,11160.000000,11360.000000,11160.000000,11240.000000,8388.478516,32118350
2007-08-30,11500.000000,11560.000000,11380.000000,11440.000000,8537.737305,19231700
2007-08-31,11400.000000,11820.000000,11400.000000,11820.000000,8821.333984,30225900
2007-09-03,11820.000000,11820.000000,11500.000000,11520.000000,8597.441406,19882000
2007-09-04,11520.000000,11660.000000,11420.000000,11500.000000,8582.515625,14962300
2007-09-05,11600.000000,11700.000000,11380.000000,11380.000000,8492.958984,19629900
2007-09-06,11240.000000,11500.000000,11220.000000,11500.000000,8582.515625,17740550
2007-09-07,11500.000000,11500.000000,11320.000000,11500.000000,8582.515625,15746950
2007-09-10,11260.000000,11280.000000,11120.000000,11260.000000,8403.407227,17560000
2007-09-11,11300.000000,11460.000000,11220.000000,11340.000000,8463.107422,13712100
2007-09-12,11360.000000,11400.000000,11180.000000,11200.000000,8358.625977,14680300
2007-09-13,11200.000000,11340.000000,11020.000000,11240.000000,8388.478516,24396000
2007-09-14,11200.000000,11220.000000,11040.000000,11120.000000,8298.920898,24298800
2007-09-17,11020.000000,11040.000000,10880.000000,10900.000000,8134.732422,21488750
2007-09-18,10900.000000,10960.000000,10760.000000,10840.000000,8089.957520,23761000
2007-09-19,11060.000000,11180.000000,10960.000000,11040.000000,8239.215820,28984400
2007-09-20,10940.000000,11040.000000,10800.000000,10920.000000,8149.659668,29019850
2007-09-21,10800.000000,10860.000000,10640.000000,10680.000000,7970.546875,39467450
2007-09-27,11000.000000,11160.000000,10860.000000,11160.000000,8328.774414,49918900
2007-09-28,11520.000000,11540.000000,11400.000000,11500.000000,8582.515625,42891650
2007-10-01,11520.000000,11540.000000,11340.000000,11460.000000,8552.666992,16355000
2007-10-02,11580.000000,11700.000000,11520.000000,11580.000000,8642.219727,30136750
2007-10-04,11260.000000,11400.000000,11200.000000,11300.000000,8433.259766,40348550
2007-10-05,11320.000000,11340.000000,10960.000000,11060.000000,8254.143555,29788950
2007-10-08,11080.000000,11160.000000,10820.000000,11020.000000,8224.292969,28390800
2007-10-09,10820.000000,10900.000000,10660.000000,10740.000000,8015.327637,40724950
2007-10-10,10900.000000,11060.000000,10760.000000,11040.000000,8239.215820,32597150
2007-10-11,11060.000000,11180.000000,10860.000000,11100.000000,8283.994141,30210150
2007-10-12,11020.000000,11440.000000,10940.000000,11140.000000,8313.850586,56563250
2007-10-15,11160.000000,11240.000000,10760.000000,10840.000000,8089.957520,33940050
2007-10-16,10540.000000,10640.000000,10260.000000,10300.000000,7686.948730,66853950
2007-10-17,10320.000000,10440.000000,10160.000000,10300.000000,7686.948730,35884300
2007-10-18,10400.000000,10520.000000,10320.000000,10440.000000,7791.433105,30044750
2007-10-19,10580.000000,10960.000000,10380.000000,10800.000000,8060.103027,48519450
2007-10-22,10420.000000,10660.000000,10380.000000,10440.000000,7791.433105,32305000
2007-10-23,10500.000000,10600.000000,10440.000000,10440.000000,7791.433105,31971400
2007-10-24,10520.000000,10520.000000,10180.000000,10260.000000,7657.101074,40471500
2007-10-25,10220.000000,10360.000000,10000.000000,10140.000000,7567.541504,37307700
2007-10-26,10220.000000,10640.000000,10060.000000,10640.000000,7940.695313,51448600
2007-10-29,10800.000000,11000.000000,10700.000000,10900.000000,8134.732422,40179750
2007-10-30,10900.000000,11000.000000,10740.000000,10880.000000,8119.810547,19168350
2007-10-31,10940.000000,11020.000000,10860.000000,11000.000000,8209.366211,27734300
2007-11-01,11100.000000,11140.000000,10860.000000,10980.000000,8194.438477,26799350
2007-11-02,10800.000000,10960.000000,10760.000000,10800.000000,8060.103027,23918650
2007-11-05,10700.000000,10740.000000,10520.000000,10560.000000,7880.990234,26480000
2007-11-06,10460.000000,10960.000000,10460.000000,10960.000000,8179.510254,30758950
2007-11-07,10980.000000,11460.000000,10940.000000,11400.000000,8507.886719,58695000
2007-11-08,11160.000000,11240.000000,10720.000000,10720.000000,8000.396973,43765000
2007-11-09,10780.000000,11000.000000,10680.000000,10800.000000,8060.103027,31995250
2007-11-12,10600.000000,10680.000000,10480.000000,10640.000000,7940.695313,25916650
2007-11-13,10500.000000,10780.000000,10460.000000,10640.000000,7940.695313,25363050
2007-11-14,10900.000000,10960.000000,10760.000000,10940.000000,8164.587891,29997800
2007-11-15,10920.000000,11420.000000,10900.000000,11400.000000,8507.886719,51098250
2007-11-16,11160.000000,11340.000000,11080.000000,11140.000000,8313.850586,24037250
2007-11-19,11160.000000,11220.000000,10820.000000,10820.000000,8075.030762,22000000
2007-11-20,10600.000000,10700.000000,10520.000000,10620.000000,7925.769043,21515000
2007-11-21,10620.000000,10620.000000,10280.000000,10300.000000,7686.948730,33101550
2007-11-22,10200.000000,10780.000000,10180.000000,10780.000000,8045.175781,38170600
2007-11-23,10700.000000,11200.000000,10700.000000,11140.000000,8313.850586,42924150
2007-11-26,11220.000000,11280.000000,10940.000000,11260.000000,8403.407227,27535000
2007-11-27,11120.000000,11120.000000,10600.000000,10780.000000,8045.175781,33944200
2007-11-28,10860.000000,11040.000000,10720.000000,10880.000000,8119.810547,24418850
2007-11-29,11100.000000,11380.000000,11040.000000,11340.000000,8463.107422,44743400
2007-11-30,11340.000000,11460.000000,11240.000000,11300.000000,8433.259766,29659800
2007-12-03,11100.000000,11360.000000,10880.000000,11320.000000,8448.181641,23272050
2007-12-04,11420.000000,11620.000000,11360.000000,11500.000000,8582.515625,20623650
2007-12-05,11480.000000,11880.000000,11420.000000,11640.000000,8687.000977,23025000
2007-12-06,11960.000000,12240.000000,11940.000000,12240.000000,9134.784180,56259050
2007-12-07,12260.000000,12340.000000,12080.000000,12160.000000,9075.081055,30236750
2007-12-10,12260.000000,12280.000000,12120.000000,12280.000000,9164.639648,22600750
2007-12-11,12280.000000,12280.000000,12060.000000,12060.000000,9000.451172,22424900
2007-12-12,11820.000000,12000.000000,11720.000000,11960.000000,8925.819336,30155400
2007-12-13,11920.000000,11980.000000,11660.000000,11800.000000,8806.410156,34333850
2007-12-14,11660.000000,11760.000000,11480.000000,11620.000000,8672.075195,20064850
2007-12-17,11360.000000,11540.000000,11200.000000,11200.000000,8358.625977,26290000
2007-12-18,11000.000000,11280.000000,10980.000000,11200.000000,8358.625977,21710000
2007-12-20,11180.000000,11360.000000,11080.000000,11180.000000,8343.702148,21968250
2007-12-21,11240.000000,11280.000000,11020.000000,11200.000000,8358.625977,18360750
2007-12-24,11240.000000,11600.000000,11240.000000,11560.000000,8627.296875,18874300
2007-12-26,11580.000000,11680.000000,11440.000000,11520.000000,8597.441406,10745000
2007-12-27,11480.000000,11560.000000,11400.000000,11400.000000,8620.127930,11911800
2007-12-28,11300.000000,11340.000000,11120.000000,11120.000000,8408.406250,14681800
2008-01-02,11180.000000,11200.000000,10840.000000,10880.000000,8226.930664,18047200
2008-01-03,10760.000000,11060.000000,10640.000000,10920.000000,8257.173828,19346500
2008-01-04,10920.000000,10960.000000,10760.000000,10780.000000,8151.313965,17997350
2008-01-07,10360.000000,10480.000000,10340.000000,10380.000000,7848.854004,39787200
2008-01-08,10380.000000,10480.000000,10320.000000,10320.000000,7803.484375,24783700
2008-01-09,10340.000000,10580.000000,10260.000000,10500.000000,7939.592285,23865450
2008-01-10,10440.000000,10580.000000,10320.000000,10320.000000,7803.484375,31551350
2008-01-11,10360.000000,10520.000000,10220.000000,10320.000000,7803.484375,23425150
2008-01-14,10280.000000,10520.000000,10280.000000,10500.000000,7939.592285,22167000
2008-01-15,10660.000000,10820.000000,10420.000000,10640.000000,8045.452637,40283950
2008-01-16,10400.000000,10800.000000,10360.000000,10600.000000,8015.210938,49448100
2008-01-17,10740.000000,11200.000000,10720.000000,11200.000000,8468.898438,42213900
2008-01-18,11040.000000,11440.000000,10960.000000,11340.000000,8574.755859,35586400
2008-01-21,11220.000000,11460.000000,11160.000000,11280.000000,8529.389648,25085050
2008-01-22,11000.000000,11160.000000,10720.000000,10720.000000,8105.943848,43213650
2008-01-23,11040.000000,11120.000000,10760.000000,10800.000000,8166.438477,36303850
2008-01-24,11020.000000,11240.000000,10980.000000,11120.000000,8408.406250,27902000
2008-01-25,11120.000000,11400.000000,11080.000000,11220.000000,8484.023438,26107500
2008-01-28,11060.000000,11300.000000,10720.000000,10780.000000,8151.313965,27213200
2008-01-29,10920.000000,11200.000000,10880.000000,11160.000000,8438.652344,21471250
2008-01-30,11340.000000,11620.000000,11200.000000,11420.000000,8635.250977,35769400
2008-01-31,11580.000000,11940.000000,11420.000000,11900.000000,8998.203125,46767100
2008-02-01,12020.000000,12100.000000,11560.000000,11720.000000,8862.096680,28352100
2008-02-04,12040.000000,12240.000000,12000.000000,12240.000000,9255.294922,46921550
2008-02-05,12100.000000,12360.000000,12020.000000,12260.000000,9270.420898,23207550
2008-02-11,11820.000000,12020.000000,11680.000000,11680.000000,8831.851563,28841250
2008-02-12,11700.000000,11760.000000,11460.000000,11460.000000,8665.498047,18513050
2008-02-13,11760.000000,11760.000000,11400.000000,11480.000000,8680.621094,21558700
2008-02-14,11660.000000,11860.000000,11600.000000,11860.000000,8967.956055,28837050
2008-02-15,11720.000000,11800.000000,11500.000000,11720.000000,8862.096680,20001000
2008-02-18,11640.000000,11740.000000,11420.000000,11540.000000,8725.992188,18412450
2008-02-19,11600.000000,11740.000000,11540.000000,11740.000000,8877.220703,16641000
2008-02-20,11740.000000,11800.000000,11520.000000,11560.000000,8741.113281,18171450
2008-02-21,11580.000000,11920.000000,11580.000000,11880.000000,8983.082031,21269600
2008-02-22,11640.000000,11740.000000,11600.000000,11640.000000,8801.604492,15574600
2008-02-25,11560.000000,11640.000000,11500.000000,11620.000000,8786.483398,15236300
2008-02-26,11620.000000,11720.000000,11380.000000,11420.000000,8635.250977,12393550
2008-02-27,11460.000000,11720.000000,11380.000000,11560.000000,8741.113281,13882800
2008-02-28,11680.000000,11700.000000,11460.000000,11600.000000,8771.359375,14536100
2008-02-29,11540.000000,11540.000000,11200.000000,11200.000000,8468.898438,22988800
2008-03-03,10900.000000,11040.000000,10840.000000,10980.000000,8302.543945,22136800
2008-03-04,11000.000000,11220.000000,11000.000000,11040.000000,8347.911133,16975550
2008-03-05,11020.000000,11320.000000,11020.000000,11240.000000,8499.145508,21097000
2008-03-06,11260.000000,11500.000000,11160.000000,11240.000000,8499.145508,18850600
2008-03-07,11000.000000,11100.000000,10940.000000,11000.000000,8317.669922,20272750
2008-03-10,10960.000000,11220.000000,10900.000000,11080.000000,8378.161133,17898000
2008-03-11,10960.000000,11180.000000,10940.000000,11100.000000,8393.283203,31354900
2008-03-12,11320.000000,11400.000000,11160.000000,11200.000000,8468.898438,24374050
